rui_location_id,number_of_collisions,No algo runtime,GPU algo runtime,CPU algo runtime(24 threads),ratio (GPU/CPU),CPU Speedup ratio(24 threads parallel/no algo)
http://purl.org/ccf/1.5/d0bb655b-6831-46bf-9d2f-ec2e592520d4,2,6.298521091,5.713604825,0.43509709,13.13179278,14.47612782
http://purl.org/ccf/1.5/f31c1726-c693-4734-8c1c-4f1d64bbe034,2,4.691791025,6.401979755,0.294429864,21.74364947,15.9351737
http://purl.org/ccf/1.5/bd004aeb-6e60-4d5b-8d40-cfdd55b8b6fe,3,9.943844006,10.20133237,0.726355001,14.04455446,13.69006063
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,2,5.798010517,4.888078597,0.378275332,12.92201258,15.32748775
http://purl.org/ccf/1.5/6607b71b-cc93-47f9-8a9f-e7091073af0a,3,7.209203303,9.944950976,0.409762247,24.27005184,17.59362498
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,2,4.879554245,0.337412149,0.314079004,1.074290687,15.53607272
http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,3,3.954480759,14.19000915,0.329547991,43.05900669,11.99971132
http://purl.org/ccf/1.5/853a9e2c-10ba-4491-9d9d-3551c0c5f26d,2,6.088207523,0.608090777,0.507018511,1.199346304,12.00786044
http://purl.org/ccf/1.5/7f7fe1b0-d9f6-48c2-a304-2ea5874c7392,2,5.878751562,4.889632118,0.415564473,11.76624191,14.14642479
http://purl.org/ccf/1.5/9131c76e-62cb-4433-a216-64e9fa0450c5,2,5.90446369,0.887493508,0.38671902,2.294931105,15.26809747
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,2,4.965750342,1.136306708,0.356509447,3.187311634,13.92880437
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,2,5.422892126,0.883507128,0.351915247,2.510567915,15.40965381
http://purl.org/ccf/1.5/56e68f3c-b720-444b-b892-0ae2698323b0,2,3.4196535,0.697669917,0.252583002,2.762141203,13.53873172
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,2,5.23462852,5.702225912,0.336416028,16.94992342,15.55998551
http://purl.org/ccf/1.5/a619c5f7-b1b1-427d-b76d-846caab056d0,3,24.66737892,6.391690946,1.220159089,5.238407847,20.2165268
http://purl.org/ccf/1.5/c207b7e4-7788-4125-a961-9f5f20f6bfbf,2,23.67704304,4.177942806,1.207505659,3.459977827,19.60822532
http://purl.org/ccf/1.5/3bcbcc3c-ad26-411d-b4c1-5d5a37971000,3,24.36620917,10.39450812,1.196358567,8.688455457,20.36697846
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,2,7.608627127,5.898597498,0.489432901,12.05190229,15.54580232
http://purl.org/ccf/1.5/f3f2fabb-6802-4fd4-920e-1914293db252,2,5.523102849,4.867782702,0.361655342,13.45972847,15.27173031
http://purl.org/ccf/1.5/c07ec91d-9dbe-4132-a93c-b960895b009d,2,5.699962574,4.873603962,0.54573391,8.930366746,10.444582
http://purl.org/ccf/1.5/47f52d3a-21fd-464c-bfe7-dce1df5662be,3,28.41991192,6.390216209,1.531630483,4.172165728,18.55533187
http://purl.org/ccf/1.5/af3b205b-c6ed-4b90-a01e-d7d1756be6d1,2,6.770229984,4.176361288,0.412134703,10.13348611,16.42722618
http://purl.org/ccf/1.5/cafccf27-0e36-48ff-affd-6484154629e5,2,7.482720078,1.958989653,0.505102034,3.87840381,14.81427429
http://purl.org/ccf/1.5/1d965182-bf13-4738-af05-72b817121959,3,17.3136893,9.713276428,1.021056472,9.512966907,16.95664224
http://purl.org/ccf/1.5/3e28baf3-1c48-4345-a588-7ac59122e8aa,3,6.006476473,14.98723128,0.443115751,33.82238444,13.55509584
http://purl.org/ccf/1.5/7af72c8f-7fa1-4083-be74-613f92ef020a,2,13.18512636,14.46963874,0.837045012,17.28657185,15.75199203
http://purl.org/ccf/1.5/5c553a17-33a1-4811-9ff7-4ca04afa9161,3,6.013984724,15.01379274,0.504248255,29.77460525,11.92663468
http://purl.org/ccf/1.5/b6ed10ee-0224-4fd4-9bc7-a6a8f08d6d44,2,5.817244925,2.425525226,0.365054428,6.644283811,15.93528109
http://purl.org/ccf/1.5/439011bd-9273-4e02-a3cd-e754bf9a1879,2,4.709166658,1.96894544,0.30578932,6.438895381,15.4000364
http://purl.org/ccf/1.5/0e16c507-d647-4d75-993d-9754bbc74ffe,2,5.775643897,2.044197435,0.359332774,5.688869992,16.07324551
http://purl.org/ccf/1.5/f69c353e-2157-479e-bd95-19e03765243e,3,2.750451273,2.071076492,0.209086618,9.905351724,13.15460214
http://purl.org/ccf/1.5/4d15f105-cd2b-4069-9197-8035d0e07d8e,3,6.405367728,3.134435859,0.43455372,7.212999716,14.74010561
http://purl.org/ccf/1.5/cfb26f63-0394-4615-82c4-68b9512c6e29,3,2.75869543,2.067061253,0.190288553,10.86277246,14.49743238
http://purl.org/ccf/1.5/347c08fb-d7f6-4357-8dd9-983761888dc2,2,5.810084992,2.048014492,0.328852659,6.227757131,17.66774521
http://purl.org/ccf/1.5/79d034be-8194-485f-96c8-6f0143778e8f,2,5.061487398,1.967691296,0.360698762,5.455220542,14.03245015
http://purl.org/ccf/1.5/9f1071b5-f642-4f8b-bb20-b7b648a37850,2,4.79492361,1.649392614,0.31583814,5.222271807,15.18158513
http://purl.org/ccf/1.5/2f3cec3b-eb4f-4ca0-a7bf-b440e51e5a59,3,4.252419983,3.132069608,0.34704661,9.024924946,12.25316675
http://purl.org/ccf/1.5/a78ee410-8f95-40a6-9a8c-fd400773fb0b,2,3.989834406,2.046906742,0.217460743,9.412764409,18.34737779
http://purl.org/ccf/1.5/4f09d961-9247-4287-b09f-3d3def84c36d,2,3.398256419,1.268767186,0.227042654,5.588232712,14.96748016
http://purl.org/ccf/1.5/47919ed1-5339-4f91-a036-4e62f149d92a,3,3.077932585,2.176192987,0.198230872,10.97807302,15.52700926
http://purl.org/ccf/1.5/31a07009-45de-4d5a-ad5a-abc9fde8a5b5,2,5.80966794,2.046938144,0.475118537,4.308268326,12.2278284
http://purl.org/ccf/1.5/e923ab7e-1e9f-4854-958f-ec57a4e1375d,2,4.7282363,1.963454515,0.323560734,6.068271915,14.61313381
http://purl.org/ccf/1.5/47002338-55a4-4e87-8e57-db37edbedf71,2,3.397236742,1.269803307,0.220481024,5.759240791,15.40829537
http://purl.org/ccf/1.5/c6e61cc5-4f06-48a9-acce-f8a0e96f54ed,3,2.881320947,2.176280611,0.203861973,10.67526513,14.13368518
http://purl.org/ccf/1.5/2ea2d4c8-0763-41d0-8c66-33e4958e8a36,2,4.241748776,2.044980306,0.28115413,7.273520421,15.08691612
http://purl.org/ccf/1.5/d048e649-a425-4d9a-9e07-a529f9ac273f,2,4.721519939,1.963367335,0.302059054,6.499945322,15.63111543
http://purl.org/ccf/1.5/64db1d83-64ca-467d-a6ca-6e67b4225614,3,6.404975638,3.131931499,0.373040178,8.395694844,17.16966701
http://purl.org/ccf/1.5/191bc7fa-9da3-4e4b-8958-bc96c4b12fa7,3,2.752504983,2.066488866,0.244042763,8.467732624,11.27878143
http://purl.org/ccf/1.5/2a95091d-db1f-4c0d-bf4a-dc6984daacde,2,3.220202535,1.568271566,0.250429828,6.262319383,12.85870202
http://purl.org/ccf/1.5/6b1abbb7-64d0-4e9d-8f7e-0f8a0221ba91,2,3.396390308,1.270945021,0.228717848,5.556824848,14.84969511
http://purl.org/ccf/1.5/da2df5a7-f0d6-4bee-85e4-29c7369e8aff,3,4.74633006,1.541580783,0.287498655,5.3620452,16.50905136
http://purl.org/ccf/1.5/d93b856f-7df7-4534-8af7-22585dd93f16,3,2.918147657,2.17264254,0.203982506,10.65112192,14.30587218
http://purl.org/ccf/1.5/142410d0-2ace-4014-9340-8f2ee6067510,2,4.311325753,2.647563737,0.282975426,9.356161326,15.23568959
http://purl.org/ccf/1.5/44fce3b8-a070-483f-ab6d-68f4ac966e68,2,4.64427528,2.043733294,0.283332374,7.213200755,16.39161531
http://purl.org/ccf/1.5/065be8ca-f5d9-4a56-a70b-2213d06fcd4d,2,2.243606071,1.263728779,0.201071518,6.284971594,11.15824903
http://purl.org/ccf/1.5/faefd608-8fd3-4b87-aef5-9dbd8d693f4a,2,3.443168266,1.266214188,0.279225723,4.534733313,12.33112848
http://purl.org/ccf/1.5/070462af-f6ae-486e-9fbe-3a5895970151,3,4.829738469,1.540121787,0.285548927,5.3935478,16.91387364
http://purl.org/ccf/1.5/7b057b21-f6cd-4b4e-8824-b551bf5daee2,2,2.753179591,1.560708947,0.245232976,6.36418875,11.22679191
http://purl.org/ccf/1.5/971457a7-dc03-4230-bb71-cc9b529f5baf,2,4.783836424,1.65038034,0.310590145,5.313691907,15.40240893
http://purl.org/ccf/1.5/f0df97c7-d936-4f04-93b2-4a4f98420202,3,2.751281793,2.064950411,0.238346519,8.663648287,11.54320107
http://purl.org/ccf/1.5/85a1dfbf-7620-48f4-b416-f82c3c5fa9d2,2,4.312607403,2.641564949,0.278952216,9.469596574,15.46002202
http://purl.org/ccf/1.5/217d9d39-eeee-4499-8487-bd455f6e43c7,2,4.653920658,2.045661515,0.309813119,6.602888611,15.021703
http://purl.org/ccf/1.5/29d84500-0669-4a9f-851b-58c8232c9ee2,2,4.021682517,1.267951214,0.246263907,5.148749687,16.33078337
http://purl.org/ccf/1.5/fd40a0fd-ba22-4f0a-ad42-ce3ed86d0764,2,2.248237326,1.261740729,0.166682994,7.569702816,13.48810261
http://purl.org/ccf/1.5/b5e4934d-001b-4e3e-b75f-4704f8e1406b,2,4.185135546,1.186989544,0.330572824,3.590705157,12.66025288
http://purl.org/ccf/1.5/70ab3d83-1db9-4b2c-a315-b156c8969b65,2,3.328228551,1.565168107,0.303603557,5.155302271,10.9624162
http://purl.org/ccf/1.5/27e6dbf5-9391-4482-845f-1aabe39cb1a7,2,4.349664507,1.65525961,0.290077098,5.706274716,14.99485667
http://purl.org/ccf/1.5/beeb4886-8942-4e7f-8698-12bded4abdab,2,5.981268653,2.045114764,0.363727513,5.622656222,16.44436684
http://purl.org/ccf/1.5/cdff48b1-06ae-4732-9777-358e9486546d,3,2.758360888,2.06885564,0.1860644,11.11902997,14.82476437
http://purl.org/ccf/1.5/3db0b097-7f87-4252-bdee-286865bce471,2,4.711531216,1.962722771,0.331761687,5.916062185,14.2015531
http://purl.org/ccf/1.5/aefa004c-92c0-4454-a5b7-cc48785f4283,2,3.260516257,1.565132513,0.244616664,6.398306998,13.3290848
http://purl.org/ccf/1.5/3f32d551-2459-4ea4-96ca-972c74916ceb,2,3.382489094,1.26837025,0.229159376,5.534882631,14.760422
http://purl.org/ccf/1.5/b3ab8a95-594f-48e8-95d9-1227f0c7e5dc,2,2.25120393,1.263400793,0.167881678,7.525543038,13.40946765
http://purl.org/ccf/1.5/ac57c357-d8c9-4732-835e-12b5589cd97e,2,5.768377989,2.042442751,0.343836258,5.940161061,16.77652619
http://purl.org/ccf/1.5/ce670498-25c5-4182-9e3d-5048aa73799c,2,4.34785025,1.651539545,0.271552129,6.081850844,16.01110721
http://purl.org/ccf/1.5/93e9550c-4fda-4ed0-9702-64168dba6475,2,4.710236833,1.962807037,0.385535195,5.09112284,12.21739777
http://purl.org/ccf/1.5/081854ac-f690-4c2d-9ca1-18bdeca20428,3,2.748973767,2.062130541,0.210567677,9.793196042,13.05506052
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,2,22.05880938,127.5122139,1.646990988,77.42131853,13.39340017
http://purl.org/ccf/1.5/c80e8f79-2b12-470d-be3c-f195a3686943,3,15.01542506,6.399678142,0.854555692,7.488895343,17.57103159
http://purl.org/ccf/1.5/ed9bc73e-ab9c-4bb1-8b96-4ecd1f12c7a7,2,2.913102053,2.436411425,0.18758919,12.98801613,15.52915737
http://purl.org/ccf/1.5/ab9cafec-3eff-49ac-b2a9-ba96c22d80f9,2,5.735206299,0.592857918,0.439451708,1.349085479,13.05082264
http://purl.org/ccf/1.5/ec2488fb-6ff5-4f43-82b5-9704a650d00a,2,3.107702465,4.218670929,0.202479685,20.83503305,15.34821859
http://purl.org/ccf/1.5/f6203770-64ee-40cc-b7b2-339f1ae491cc,2,4.65150936,9.427981706,0.354683413,26.58140009,13.11453874
http://purl.org/ccf/1.5/220036fa-2932-4f00-aad6-3f70c516c1c4,3,21.91632938,11.06601254,1.456926429,7.595450477,15.0428525
http://purl.org/ccf/1.5/74370757-0cd2-44e5-83d8-47eb550c441a,2,6.312012335,1.721122709,0.504546283,3.411228597,12.51027418
http://purl.org/ccf/1.5/a388eebd-02f8-4a5c-ab8e-62405ce34e99,2,6.249232251,14.22830559,0.443386747,32.09005611,14.09431449
http://purl.org/ccf/1.5/5c78be2e-d36c-4994-ae42-a94ccf935988,2,6.233505769,14.27087212,0.463837824,30.76694349,13.43897683
http://purl.org/ccf/1.5/b66043e8-9a0c-4883-93e2-017026659575,2,6.357591239,14.30089958,0.408018353,35.04964783,15.58163056
http://purl.org/ccf/1.5/6e0b9e06-b5a5-4f05-ab2c-6146c5d930b3,3,7.4455421,16.42466666,0.513818136,31.96591461,14.49061755
http://purl.org/ccf/1.5/f7500931-e3b6-4aab-bed8-735619fe645e,3,7.967584105,16.43916743,0.476143248,34.52567583,16.73358624
http://purl.org/ccf/1.5/117273d2-9291-4665-9a8b-e7420eb1452e,3,7.623760495,16.45485674,0.511879238,32.14597413,14.89367009
http://purl.org/ccf/1.5/952347f5-d5fc-4fa8-9bdf-5488ec52a511,2,5.31057445,10.20747813,0.371983947,27.44064149,14.27635384
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.89200035,10.09806927,0.921400921,10.95947382,13.99173808
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.87832045,10.0748702,0.890368355,11.31539564,14.46403657
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.90061657,10.06529383,0.933819899,10.77862427,13.8148872
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.96568753,10.05982419,0.83128221,12.10157522,15.59721521
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.88508244,10.05638096,0.896165761,11.22156346,14.37801242
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.89002269,10.05859868,0.87807301,11.45531017,14.67989853
http://purl.org/ccf/1.5/952347f5-d5fc-4fa8-9bdf-5488ec52a511,2,5.159587419,10.14305616,0.417464291,24.29682341,12.35935032
http://purl.org/ccf/1.5/952347f5-d5fc-4fa8-9bdf-5488ec52a511,2,5.182232602,10.16030282,0.465078568,21.84642234,11.14270353
http://purl.org/ccf/1.5/2a823e94-6653-4c8c-b270-0c75bd1a58e8,3,12.85514532,10.07079042,0.882108881,11.41672036,14.57319566
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.457921178,1.72163802,0.415637025,4.142167123,15.53740593
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.849762552,9.41637059,0.359822464,26.1694906,13.4782095
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.475613693,1.716836931,0.481719849,3.563973821,13.44269643
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.469507153,1.714366657,0.428335197,4.002395014,15.10384203
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.822082613,9.414597862,0.382124159,24.63753636,12.61915139
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.817661782,9.433010718,0.353395487,26.69250476,13.63249379
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.811793762,9.435866526,0.345614103,27.30174042,13.92244622
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.82168124,9.441036971,0.349713603,26.99648195,13.78751412
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.366478804,1.724589419,0.450468567,3.828434535,14.13301453
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.821546937,9.439424532,0.39328703,24.00136239,12.25961338
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.473935972,1.720808234,0.395326632,4.352877076,16.3761696
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.478207546,1.723303714,0.400943893,4.298116879,16.15739174
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.821016323,9.42828388,0.366344985,25.7360801,13.15977158
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.815662528,9.434143643,0.335767508,28.09725009,14.34225294
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.822069868,9.433652115,0.371080389,25.42212522,12.99467719
http://purl.org/ccf/1.5/62381536-7923-43da-8703-c744e4de0b25,2,6.487486446,1.720189636,0.467810182,3.677110294,13.86777521
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.834544216,9.442240642,0.335007002,28.18520385,14.43117364
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.820305852,9.451128381,0.430161335,21.97112481,11.20580922
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.850434016,9.447936206,0.352658692,26.79059504,13.75390463
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.83908438,9.451783706,0.434187224,21.76891254,11.14515608
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.853094308,9.456376049,0.371637059,25.44519127,13.05869313
http://purl.org/ccf/1.5/92c7d973-67c3-4548-b386-51591184367e,2,4.817875091,9.455989162,0.401817641,23.53303638,11.99020302
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.38078559,10.49596597,0.708415288,14.81612008,17.47673406
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.40272315,10.48542354,0.719490618,14.57339857,17.23819997
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.38594445,10.48572498,0.803981657,13.04224405,15.40575502
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.3474279,10.48312266,0.699724535,14.98178517,17.64612684
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.38486505,10.47440897,0.729639471,14.35559531,16.97395158
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.42197706,10.47497067,0.762425752,13.73900428,16.29270395
http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,3,12.38622316,10.48197891,0.744651617,14.07635285,16.63358123
http://purl.org/ccf/1.5/9d66ed32-46ad-4848-af78-a3178e19ca87,3,3.829725001,1.16894988,0.293427346,3.983779617,13.05169765
http://purl.org/ccf/1.5/65bf9340-50c8-4e50-b1d0-72b58bf5505a,3,3.829232763,1.168802461,0.264600711,4.417230991,14.47174026
http://purl.org/ccf/1.5/a920acfd-0d42-458d-84f5-f942e5319e92,3,3.841777449,1.168537959,0.255376658,4.575743015,15.0435732
http://purl.org/ccf/1.5/9d66ed32-46ad-4848-af78-a3178e19ca87,3,3.827192682,1.167448641,0.265730885,4.393349463,14.40251359
http://purl.org/ccf/1.5/65bf9340-50c8-4e50-b1d0-72b58bf5505a,3,3.764106359,1.166591316,0.248067353,4.702720055,15.17372727
http://purl.org/ccf/1.5/a920acfd-0d42-458d-84f5-f942e5319e92,3,3.822752463,1.164308544,0.238125586,4.889472667,16.05351414
http://purl.org/ccf/1.5/ed8525a0-a2c5-4818-ad53-5a0cf430966a,2,2.223258301,3.749106144,0.176864967,21.19756223,12.57037128
http://purl.org/ccf/1.5/ed8525a0-a2c5-4818-ad53-5a0cf430966a,2,2.217813334,3.751585694,0.188548179,19.89722581,11.76258156
http://purl.org/ccf/1.5/9d66ed32-46ad-4848-af78-a3178e19ca87,3,3.82780262,1.163543639,0.265577122,4.381189277,14.41314896
http://purl.org/ccf/1.5/65bf9340-50c8-4e50-b1d0-72b58bf5505a,3,3.828143761,1.163809349,0.255314416,4.558337783,14.99384101
http://purl.org/ccf/1.5/a920acfd-0d42-458d-84f5-f942e5319e92,3,3.764616709,1.165499761,0.247359709,4.711760722,15.2191993
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.469866964,13.01931764,0.262619872,49.57476196,13.21250725
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.477905013,13.08195272,0.26504936,49.35666594,13.12172575
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.474608725,13.09420781,0.259615973,50.43683429,13.38364772
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.476933858,13.09544016,0.319333851,41.00861878,10.8880842
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.475445,13.10530763,0.238438441,54.96306541,14.5758586
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.480775787,13.12110964,0.25490637,51.47423205,13.65511496
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,3,3.485002533,13.14788043,0.262937239,50.00387347,13.2541231
http://purl.org/ccf/1.5/36d378f4-d4b5-456f-a32c-12a4c60d8159,2,7.195632433,5.938943804,0.52754913,11.25761273,13.63973898
http://purl.org/ccf/1.5/521967fe-9c54-4b71-a9aa-398950ed47ae,3,37.64246894,8.415862816,1.782062798,4.722539983,21.12297557
http://purl.org/ccf/1.5/ee4110ca-9ea3-4580-a79c-30471359f11c,3,12.44297627,10.45317826,0.8272658,12.63581579,15.04108627
http://purl.org/ccf/1.5/273dd4c3-5442-4c31-8ffb-163cbc0f303d,2,7.464923276,3.671569885,0.499804129,7.346017514,14.93569749
http://purl.org/ccf/1.5/891363dd-7c97-421c-b321-6a27b3b55dae,3,9.855843466,11.13592181,0.60496528,18.40753871,16.29158531
http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,3,10.53340394,20.46754445,0.70349437,29.09411265,14.97297546
http://purl.org/ccf/1.5/4e5190dc-9290-4d8d-a521-18d8f64c098e,2,14.54695006,2.6555521,0.971965121,2.732147525,14.96653506
http://purl.org/ccf/1.5/455397a4-3d28-4e0b-9a88-c40cd796d3ec,2,4.592229104,4.04958008,0.264926338,15.28568322,17.33398475
http://purl.org/ccf/1.5/bd2df259-b64d-4f5a-b2e4-84be6031c5ef,3,12.49474911,10.45905914,0.836969185,12.49634912,14.92856527
http://purl.org/ccf/1.5/5b8ac863-a3ac-4f61-b856-0243634ca18b,2,2.38085189,2.311889217,0.164157114,14.08339341,14.50349505
http://purl.org/ccf/1.5/9815616b-4e3f-4c2a-bf64-14dc26f484a4,2,7.165280531,5.907222938,0.441900019,13.36778159,16.21470971
http://purl.org/ccf/1.5/3c25705a-5769-425a-a481-d1f6d5a95cab,3,12.48628419,10.46359291,0.770339479,13.58309316,16.20880733
http://purl.org/ccf/1.5/a3e6d018-4e28-41b8-9ea7-6a3f8dc33f6c,2,2.500716842,4.238908992,0.208064868,20.37301652,12.01892884
http://purl.org/ccf/1.5/5d1aa5f0-f399-4bc2-96fd-e999a2326626,2,26.26303356,6.672430527,1.650177827,4.043461509,15.91527478
http://purl.org/ccf/1.5/61c613a2-0030-48bf-8b6e-be631f24ce8e,2,11.08401421,9.28173687,0.664675348,13.96431641,16.67583166
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,2,22.18988177,127.4393731,1.53665493,82.93298034,14.44038042
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,2,22.32002911,127.7466312,1.508723235,84.67201156,14.79398513
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,2,22.18861859,127.8861419,1.602961578,79.78116485,13.84226478
